transaction_id,customer_id,product_id,product_name,category,price,quantity,total_amount,timestamp,region,payment_method
TXN_000217,CUST_8579,PROD_888,Tablet,Electronics,169.45,3,508.34999999999997,2024-05-20 05:03:00,Europe,apple_pay
TXN_000218,CUST_5092,PROD_707,Wireless Headphones,Computing,375.78,2,751.56,2024-03-13 09:33:00,Asia,debit_card
TXN_000219,CUST_2235,PROD_256,Wireless Headphones,Mobile,328.32,1,328.32,2024-06-01 06:48:00,North America,google_pay
TXN_000220,CUST_8260,PROD_128,Smart Watch,Audio,426.12,2,852.24,2024-06-26 01:31:00,South America,credit_card
TXN_000221,CUST_2604,PROD_732,Gaming Mouse,Computing,332.23,1,332.23,2024-05-23 11:00:00,Europe,apple_pay
TXN_000222,CUST_1828,PROD_824,Wireless Headphones,Accessories,288.47,1,288.47,2024-11-03 06:47:00,Africa,credit_card
TXN_000223,CUST_9856,PROD_656,Bluetooth Speaker,Computing,55.9,3,167.7,2024-05-06 05:32:00,Africa,apple_pay
TXN_000224,CUST_1241,PROD_180,Smart Watch,Electronics,190.18,2,380.36,2024-01-28 18:40:00,Asia,debit_card
TXN_000225,CUST_2528,PROD_685,Bluetooth Speaker,Electronics,139.95,3,419.84999999999997,2024-10-16 19:50:00,Africa,apple_pay
TXN_000226,CUST_4872,PROD_491,Smart Watch,Computing,129.55,3,388.65000000000003,2024-08-26 00:08:00,Asia,apple_pay
TXN_000227,CUST_3724,PROD_125,Tablet,Audio,486.78,3,1460.34,2024-05-15 08:00:00,Asia,debit_card
TXN_000228,CUST_7658,PROD_860,Wireless Headphones,Accessories,202.62,1,202.62,2024-06-03 06:05:00,North America,debit_card
TXN_000229,CUST_8956,PROD_851,Keyboard,Accessories,447.1,2,894.2,2024-01-13 19:00:00,Asia,apple_pay
TXN_000230,CUST_8886,PROD_233,Gaming Mouse,Electronics,319.26,2,638.52,2024-08-27 15:06:00,North America,paypal
TXN_000231,CUST_4502,PROD_564,Laptop,Mobile,399.46,3,1198.3799999999999,2024-12-08 17:11:00,South America,apple_pay
TXN_000232,CUST_7570,PROD_749,Phone Case,Mobile,256.29,1,256.29,2024-04-30 21:21:00,Africa,apple_pay
TXN_000233,CUST_1960,PROD_746,Keyboard,Electronics,292.68,2,585.36,2024-12-25 22:15:00,North America,credit_card
TXN_000234,CUST_3697,PROD_896,Gaming Mouse,Electronics,251.33,4,1005.32,2024-03-07 15:30:00,Asia,paypal
TXN_000235,CUST_7209,PROD_466,Laptop,Electronics,105.67,2,211.34,2024-11-18 20:14:00,North America,apple_pay
TXN_000236,CUST_1035,PROD_291,Wireless Headphones,Mobile,364.0,3,1092.0,2024-09-07 13:22:00,North America,apple_pay
TXN_000237,CUST_7396,PROD_345,Tablet,Computing,147.58,4,590.32,2024-06-24 08:28:00,Asia,apple_pay
TXN_000238,CUST_5345,PROD_768,Phone Case,Electronics,21.91,1,21.91,2024-07-22 02:28:00,South America,paypal
TXN_000239,CUST_8454,PROD_327,Bluetooth Speaker,Audio,326.28,4,1305.12,2024-03-06 14:22:00,Europe,apple_pay
TXN_000240,CUST_5673,PROD_404,Bluetooth Speaker,Computing,96.78,4,387.12,2024-08-31 07:21:00,South America,credit_card
TXN_000241,CUST_7930,PROD_298,Wireless Headphones,Audio,470.82,3,1412.46,2024-06-13 09:35:00,Africa,apple_pay
TXN_000242,CUST_8973,PROD_648,Keyboard,Computing,477.43,2,954.86,2024-02-24 09:29:00,Asia,paypal
TXN_000243,CUST_3536,PROD_960,Keyboard,Mobile,458.28,1,458.28,2024-02-19 05:58:00,South America,credit_card
TXN_000244,CUST_4111,PROD_351,Keyboard,Accessories,191.38,4,765.52,2024-07-18 13:27:00,South America,debit_card
TXN_000245,CUST_5861,PROD_843,Bluetooth Speaker,Accessories,17.57,3,52.71,2024-02-24 10:57:00,Europe,debit_card
TXN_000246,CUST_4566,PROD_898,Gaming Mouse,Computing,464.88,2,929.76,2024-12-15 07:37:00,North America,apple_pay
TXN_000247,CUST_1958,PROD_926,Laptop,Computing,219.81,4,879.24,2024-04-21 18:47:00,South America,credit_card
TXN_000248,CUST_9883,PROD_904,Wireless Headphones,Computing,483.66,3,1450.98,2024-03-06 19:17:00,South America,debit_card
TXN_000249,CUST_1998,PROD_487,Keyboard,Accessories,482.17,3,1446.51,2024-04-01 14:45:00,Europe,debit_card
TXN_000250,CUST_6138,PROD_888,Laptop,Mobile,427.97,3,1283.91,2024-01-27 04:04:00,South America,paypal
TXN_000251,CUST_1936,PROD_366,Gaming Mouse,Computing,154.28,1,154.28,2024-06-26 01:59:00,Europe,google_pay
TXN_000252,CUST_1821,PROD_775,Gaming Mouse,Audio,198.7,2,397.4,2024-11-24 03:13:00,Asia,paypal
TXN_000253,CUST_8811,PROD_152,Laptop,Computing,427.06,4,1708.24,2024-05-10 07:40:00,Europe,paypal
TXN_000254,CUST_9238,PROD_381,Laptop,Accessories,165.29,2,330.58,2024-05-07 18:03:00,Africa,apple_pay
TXN_000255,CUST_9701,PROD_184,Tablet,Computing,93.05,2,186.1,2024-08-11 05:30:00,North America,debit_card
TXN_000256,CUST_3579,PROD_247,Wireless Headphones,Accessories,282.83,4,1131.32,2024-11-12 23:34:00,Asia,paypal
TXN_000257,CUST_1931,PROD_742,Smart Watch,Accessories,468.72,2,937.44,2024-11-09 20:56:00,Asia,paypal
TXN_000258,CUST_9320,PROD_123,Keyboard,Accessories,351.05,1,351.05,2024-06-18 16:11:00,Asia,google_pay
TXN_000259,CUST_2312,PROD_753,Keyboard,Audio,289.33,4,1157.32,2024-05-27 14:30:00,South America,credit_card
TXN_000260,CUST_4044,PROD_693,Gaming Mouse,Audio,57.62,4,230.48,2024-04-06 06:45:00,Asia,apple_pay
TXN_000261,CUST_2122,PROD_987,Wireless Headphones,Electronics,311.35,3,934.0500000000001,2024-10-16 02:53:00,North America,apple_pay
TXN_000262,CUST_2113,PROD_205,Laptop,Electronics,495.13,2,990.26,2024-03-08 19:55:00,Asia,paypal
TXN_000263,CUST_4853,PROD_213,Smart Watch,Electronics,78.64,4,314.56,2024-11-05 01:14:00,Africa,google_pay
TXN_000264,CUST_7615,PROD_570,Bluetooth Speaker,Computing,263.98,4,1055.92,2024-08-18 03:44:00,Africa,debit_card
TXN_000265,CUST_2964,PROD_710,Wireless Headphones,Audio,439.91,1,439.91,2024-11-03 03:09:00,South America,apple_pay
TXN_000266,CUST_5033,PROD_225,Gaming Mouse,Electronics,372.98,3,1118.94,2024-08-14 11:38:00,Asia,credit_card
TXN_000267,CUST_1651,PROD_209,Bluetooth Speaker,Mobile,351.54,4,1406.16,2024-05-04 18:44:00,Europe,paypal
TXN_000268,CUST_2343,PROD_245,Smart Watch,Electronics,354.22,1,354.22,2024-07-04 10:29:00,North America,google_pay
TXN_000269,CUST_7868,PROD_389,Phone Case,Electronics,186.15,4,744.6,2024-12-07 02:18:00,North America,credit_card
TXN_000270,CUST_9565,PROD_368,Phone Case,Electronics,153.86,4,615.44,2024-04-02 02:50:00,Asia,credit_card
TXN_000271,CUST_6183,PROD_284,Phone Case,Accessories,406.59,4,1626.36,2024-02-15 13:43:00,Asia,google_pay
TXN_000272,CUST_5272,PROD_195,Keyboard,Computing,406.96,1,406.96,2024-04-05 05:02:00,South America,google_pay
TXN_000273,CUST_4346,PROD_179,Phone Case,Mobile,434.87,2,869.74,2024-12-27 12:54:00,Europe,paypal
TXN_000274,CUST_6147,PROD_606,Smart Watch,Computing,457.49,4,1829.96,2024-11-30 23:43:00,Europe,apple_pay
TXN_000275,CUST_4910,PROD_964,Laptop,Audio,260.56,4,1042.24,2024-06-15 19:05:00,Africa,google_pay
TXN_000276,CUST_5351,PROD_470,Tablet,Electronics,255.74,2,511.48,2024-01-24 00:45:00,Asia,credit_card
TXN_000277,CUST_7484,PROD_958,Tablet,Electronics,401.16,4,1604.64,2024-05-21 08:12:00,Asia,google_pay
TXN_000278,CUST_3144,PROD_312,Laptop,Mobile,328.48,3,985.44,2024-07-20 08:56:00,Asia,debit_card
TXN_000279,CUST_5915,PROD_500,Phone Case,Mobile,353.96,4,1415.84,2024-04-20 12:17:00,Asia,debit_card
TXN_000280,CUST_8491,PROD_203,Tablet,Mobile,399.94,3,1199.82,2024-05-28 08:13:00,Asia,google_pay
TXN_000281,CUST_6180,PROD_602,Gaming Mouse,Mobile,446.1,2,892.2,2024-03-23 23:49:00,North America,credit_card
TXN_000282,CUST_2188,PROD_914,Smart Watch,Mobile,175.62,1,175.62,2024-10-15 13:37:00,North America,apple_pay
TXN_000283,CUST_1152,PROD_122,Keyboard,Audio,194.04,2,388.08,2024-02-17 08:09:00,Europe,credit_card
TXN_000284,CUST_8508,PROD_523,Smart Watch,Computing,56.05,4,224.2,2024-03-21 22:48:00,Europe,debit_card
TXN_000285,CUST_2638,PROD_175,Keyboard,Electronics,293.36,3,880.08,2024-12-28 00:40:00,Europe,debit_card
TXN_000286,CUST_2200,PROD_598,Wireless Headphones,Electronics,27.61,1,27.61,2024-01-29 14:40:00,North America,credit_card
TXN_000287,CUST_9808,PROD_740,Phone Case,Mobile,238.14,4,952.56,2024-03-17 05:58:00,Africa,paypal
TXN_000288,CUST_4492,PROD_178,Laptop,Electronics,275.9,1,275.9,2024-08-14 12:45:00,Africa,apple_pay
TXN_000289,CUST_9288,PROD_315,Smart Watch,Computing,150.41,1,150.41,2024-09-13 07:20:00,Africa,apple_pay
TXN_000290,CUST_5345,PROD_803,Smart Watch,Mobile,299.51,4,1198.04,2024-03-21 14:32:00,Asia,apple_pay
TXN_000291,CUST_3170,PROD_529,Laptop,Accessories,24.95,2,49.9,2024-01-25 20:32:00,Africa,credit_card
TXN_000292,CUST_6718,PROD_484,Wireless Headphones,Audio,28.3,4,113.2,2024-08-16 17:20:00,North America,paypal
TXN_000293,CUST_2127,PROD_421,Gaming Mouse,Computing,413.07,4,1652.28,2024-12-08 15:06:00,Europe,debit_card
TXN_000294,CUST_5002,PROD_748,Smart Watch,Audio,186.49,2,372.98,2024-01-29 19:58:00,North America,debit_card
TXN_000295,CUST_7054,PROD_561,Phone Case,Audio,72.26,3,216.78000000000003,2024-04-21 06:34:00,Europe,credit_card
TXN_000296,CUST_5669,PROD_927,Gaming Mouse,Electronics,265.9,4,1063.6,2024-07-09 06:02:00,North America,google_pay
TXN_000297,CUST_3584,PROD_264,Phone Case,Computing,387.3,1,387.3,2024-01-08 01:37:00,Asia,paypal
TXN_000298,CUST_8179,PROD_284,Tablet,Computing,115.75,4,463.0,2024-01-23 01:42:00,Africa,credit_card
TXN_000299,CUST_9900,PROD_405,Laptop,Audio,315.22,4,1260.88,2024-08-04 06:40:00,Europe,google_pay
TXN_000300,CUST_5956,PROD_110,Keyboard,Audio,51.82,1,51.82,2024-03-12 10:32:00,North America,google_pay
TXN_000301,CUST_9666,PROD_282,Keyboard,Audio,35.32,2,70.64,2024-08-05 20:30:00,Africa,debit_card
TXN_000302,CUST_1128,PROD_775,Tablet,Electronics,270.36,3,811.08,2024-08-16 10:18:00,Africa,google_pay
TXN_000303,CUST_5905,PROD_680,Gaming Mouse,Mobile,274.91,3,824.73,2024-07-25 11:35:00,Africa,apple_pay
TXN_000304,CUST_2697,PROD_746,Smart Watch,Audio,322.34,1,322.34,2024-07-30 03:30:00,Africa,credit_card
TXN_000305,CUST_3200,PROD_721,Phone Case,Mobile,365.78,2,731.56,2024-03-25 17:42:00,Europe,apple_pay
TXN_000306,CUST_5333,PROD_975,Phone Case,Audio,488.17,4,1952.68,2024-06-07 14:41:00,North America,google_pay
TXN_000307,CUST_2891,PROD_132,Keyboard,Electronics,262.99,4,1051.96,2024-01-15 07:18:00,Africa,apple_pay
TXN_000308,CUST_2753,PROD_220,Smart Watch,Computing,168.25,4,673.0,2024-05-20 13:40:00,Europe,debit_card
TXN_000309,CUST_3546,PROD_451,Bluetooth Speaker,Audio,399.64,4,1598.56,2024-04-20 07:11:00,Europe,paypal
TXN_000310,CUST_5462,PROD_455,Bluetooth Speaker,Mobile,142.71,4,570.84,2024-12-30 09:52:00,Europe,google_pay
TXN_000311,CUST_5616,PROD_595,Bluetooth Speaker,Audio,225.1,1,225.1,2024-07-12 11:41:00,North America,google_pay
TXN_000312,CUST_4450,PROD_728,Wireless Headphones,Audio,48.44,4,193.76,2024-12-09 13:54:00,Europe,google_pay
TXN_000313,CUST_6617,PROD_714,Laptop,Audio,22.42,4,89.68,2024-09-27 09:52:00,Asia,paypal
TXN_000314,CUST_4335,PROD_659,Tablet,Mobile,481.7,2,963.4,2024-02-03 10:18:00,North America,apple_pay
TXN_000315,CUST_5325,PROD_105,Wireless Headphones,Accessories,419.63,4,1678.52,2024-07-29 23:12:00,South America,google_pay
TXN_000316,CUST_9280,PROD_262,Laptop,Mobile,351.03,3,1053.09,2024-06-19 03:29:00,South America,credit_card
TXN_000317,CUST_9004,PROD_634,Gaming Mouse,Electronics,210.39,1,210.39,2024-06-09 15:13:00,South America,credit_card
TXN_000318,CUST_5114,PROD_859,Bluetooth Speaker,Computing,94.91,1,94.91,2024-06-09 02:52:00,Africa,credit_card
TXN_000319,CUST_1832,PROD_360,Wireless Headphones,Accessories,86.65,1,86.65,2024-09-20 11:06:00,South America,debit_card
TXN_000320,CUST_2512,PROD_224,Smart Watch,Computing,132.62,3,397.86,2024-09-12 12:36:00,North America,credit_card
TXN_000321,CUST_7939,PROD_297,Gaming Mouse,Audio,279.12,4,1116.48,2024-12-11 12:22:00,South America,google_pay
TXN_000322,CUST_5533,PROD_720,Bluetooth Speaker,Computing,360.15,1,360.15,2024-12-26 18:23:00,Africa,google_pay
TXN_000323,CUST_1722,PROD_130,Bluetooth Speaker,Mobile,333.5,3,1000.5,2024-10-23 13:20:00,Europe,apple_pay
TXN_000324,CUST_1058,PROD_648,Wireless Headphones,Mobile,147.17,2,294.34,2024-07-29 00:02:00,Africa,paypal
TXN_000325,CUST_6464,PROD_123,Phone Case,Computing,477.88,4,1911.52,2024-11-23 07:45:00,Europe,google_pay
TXN_000326,CUST_3143,PROD_630,Keyboard,Electronics,371.57,3,1114.71,2024-04-22 14:47:00,Africa,apple_pay
TXN_000327,CUST_5291,PROD_624,Phone Case,Mobile,281.63,4,1126.52,2024-06-10 04:11:00,Europe,debit_card
TXN_000328,CUST_3647,PROD_879,Bluetooth Speaker,Mobile,309.74,2,619.48,2024-10-18 12:47:00,South America,google_pay
TXN_000329,CUST_8239,PROD_256,Smart Watch,Electronics,215.6,3,646.8,2024-05-19 16:16:00,South America,credit_card
TXN_000330,CUST_8007,PROD_321,Gaming Mouse,Computing,131.39,4,525.56,2024-11-22 04:05:00,South America,paypal
TXN_000331,CUST_1158,PROD_987,Keyboard,Accessories,184.43,3,553.29,2024-01-05 18:10:00,Asia,credit_card
TXN_000332,CUST_2832,PROD_473,Smart Watch,Accessories,381.34,1,381.34,2024-04-04 04:20:00,North America,paypal
TXN_000333,CUST_2232,PROD_217,Laptop,Accessories,17.05,4,68.2,2024-02-17 23:16:00,North America,paypal
TXN_000334,CUST_3442,PROD_322,Keyboard,Electronics,66.88,3,200.64,2024-06-22 11:30:00,North America,credit_card
TXN_000335,CUST_9938,PROD_130,Keyboard,Accessories,32.54,1,32.54,2024-10-27 20:23:00,Africa,apple_pay
TXN_000336,CUST_1590,PROD_435,Laptop,Mobile,29.96,2,59.92,2024-04-11 14:41:00,South America,credit_card
TXN_000337,CUST_7049,PROD_241,Laptop,Accessories,429.18,4,1716.72,2024-03-07 07:31:00,South America,apple_pay
TXN_000338,CUST_3426,PROD_325,Smart Watch,Audio,354.79,4,1419.16,2024-07-22 13:02:00,Europe,apple_pay
TXN_000339,CUST_8041,PROD_185,Wireless Headphones,Audio,242.35,2,484.7,2024-05-19 02:18:00,Asia,credit_card
TXN_000340,CUST_3088,PROD_845,Laptop,Computing,57.94,1,57.94,2024-03-14 13:19:00,Asia,debit_card
TXN_000341,CUST_1685,PROD_808,Smart Watch,Electronics,250.89,2,501.78,2024-04-19 01:11:00,Africa,credit_card
TXN_000342,CUST_6050,PROD_229,Keyboard,Computing,242.0,4,968.0,2024-11-12 15:02:00,South America,apple_pay
TXN_000343,CUST_6974,PROD_374,Laptop,Computing,94.87,3,284.61,2024-10-06 02:14:00,Europe,debit_card
TXN_000344,CUST_1653,PROD_380,Smart Watch,Audio,222.59,1,222.59,2024-09-06 04:11:00,Asia,paypal
TXN_000345,CUST_6862,PROD_593,Phone Case,Accessories,205.27,1,205.27,2024-10-29 17:09:00,Africa,paypal
TXN_000346,CUST_4441,PROD_304,Bluetooth Speaker,Mobile,311.77,1,311.77,2024-03-03 00:39:00,Asia,google_pay
TXN_000347,CUST_5088,PROD_194,Gaming Mouse,Mobile,321.2,2,642.4,2024-04-12 11:40:00,Africa,paypal
TXN_000348,CUST_2684,PROD_456,Laptop,Audio,32.2,2,64.4,2024-03-17 09:57:00,North America,debit_card
TXN_000349,CUST_6794,PROD_825,Tablet,Accessories,193.56,3,580.6800000000001,2024-12-09 06:38:00,North America,google_pay
TXN_000350,CUST_7658,PROD_664,Keyboard,Accessories,316.67,3,950.01,2024-03-19 05:38:00,Europe,apple_pay
TXN_000351,CUST_3532,PROD_767,Keyboard,Electronics,256.54,1,256.54,2024-11-22 11:02:00,North America,credit_card
TXN_000352,CUST_4878,PROD_401,Phone Case,Computing,429.68,3,1289.04,2024-02-14 22:43:00,Europe,credit_card
TXN_000353,CUST_3662,PROD_578,Gaming Mouse,Electronics,332.76,2,665.52,2024-12-07 09:36:00,Asia,paypal
TXN_000354,CUST_3900,PROD_863,Phone Case,Computing,89.84,3,269.52,2024-07-20 04:35:00,Asia,google_pay
TXN_000355,CUST_7755,PROD_928,Phone Case,Electronics,44.58,2,89.16,2024-05-13 00:29:00,Europe,credit_card
TXN_000356,CUST_1406,PROD_607,Smart Watch,Accessories,324.79,3,974.3700000000001,2024-08-09 21:41:00,North America,google_pay
TXN_000357,CUST_3938,PROD_546,Laptop,Electronics,22.99,4,91.96,2024-12-07 18:51:00,North America,google_pay
TXN_000358,CUST_6442,PROD_624,Tablet,Mobile,297.03,2,594.06,2024-06-17 06:38:00,Europe,credit_card
TXN_000359,CUST_7745,PROD_509,Gaming Mouse,Audio,470.71,4,1882.84,2024-01-28 17:29:00,Asia,paypal
TXN_000360,CUST_5065,PROD_297,Wireless Headphones,Audio,291.98,2,583.96,2024-10-02 06:42:00,Europe,apple_pay
TXN_000361,CUST_5371,PROD_356,Tablet,Electronics,200.2,3,600.5999999999999,2024-12-02 09:48:00,Asia,paypal
TXN_000362,CUST_3608,PROD_277,Phone Case,Computing,325.21,4,1300.84,2024-09-12 12:29:00,Europe,google_pay
TXN_000363,CUST_2771,PROD_302,Keyboard,Audio,234.54,3,703.62,2024-12-17 19:01:00,South America,google_pay
TXN_000364,CUST_7267,PROD_803,Wireless Headphones,Computing,277.35,2,554.7,2024-01-26 14:32:00,Asia,apple_pay
TXN_000365,CUST_1634,PROD_966,Keyboard,Audio,471.32,4,1885.28,2024-03-20 09:19:00,South America,paypal
TXN_000366,CUST_8711,PROD_834,Gaming Mouse,Accessories,199.19,1,199.19,2024-07-23 13:25:00,South America,google_pay
TXN_000367,CUST_4644,PROD_387,Gaming Mouse,Accessories,480.98,3,1442.94,2024-07-12 19:19:00,Africa,paypal
TXN_000368,CUST_4269,PROD_502,Smart Watch,Mobile,453.62,2,907.24,2024-12-18 17:14:00,Europe,credit_card
TXN_000369,CUST_8541,PROD_205,Keyboard,Mobile,105.94,4,423.76,2024-08-08 21:52:00,South America,debit_card
TXN_000370,CUST_6728,PROD_697,Keyboard,Electronics,43.99,3,131.97,2024-01-03 21:36:00,North America,paypal
TXN_000371,CUST_6000,PROD_912,Wireless Headphones,Computing,59.38,4,237.52,2024-11-20 09:13:00,South America,google_pay
TXN_000372,CUST_4728,PROD_884,Gaming Mouse,Audio,18.93,3,56.79,2024-09-22 13:32:00,South America,debit_card
TXN_000373,CUST_4652,PROD_701,Keyboard,Mobile,56.28,3,168.84,2024-03-22 21:47:00,Asia,google_pay
TXN_000374,CUST_1387,PROD_419,Phone Case,Computing,344.67,3,1034.01,2024-07-01 23:01:00,South America,apple_pay
TXN_000375,CUST_4164,PROD_269,Gaming Mouse,Accessories,44.88,4,179.52,2024-09-28 10:21:00,Asia,credit_card
TXN_000376,CUST_7528,PROD_913,Laptop,Computing,166.3,4,665.2,2024-10-23 05:21:00,Asia,debit_card
TXN_000377,CUST_6378,PROD_310,Wireless Headphones,Audio,423.99,3,1271.97,2024-11-20 13:10:00,North America,google_pay
TXN_000378,CUST_5564,PROD_839,Tablet,Computing,21.4,1,21.4,2024-10-19 15:50:00,Europe,google_pay
TXN_000379,CUST_2137,PROD_599,Wireless Headphones,Computing,409.09,1,409.09,2024-04-04 12:24:00,North America,google_pay
TXN_000380,CUST_5573,PROD_543,Gaming Mouse,Accessories,148.11,1,148.11,2024-10-16 04:13:00,Asia,debit_card
TXN_000381,CUST_6753,PROD_556,Laptop,Electronics,67.9,2,135.8,2024-03-14 10:28:00,Africa,apple_pay
TXN_000382,CUST_9346,PROD_533,Smart Watch,Accessories,351.4,1,351.4,2024-03-22 15:15:00,Europe,google_pay
TXN_000383,CUST_7548,PROD_710,Laptop,Computing,318.18,4,1272.72,2024-11-19 09:45:00,Europe,debit_card
TXN_000384,CUST_9785,PROD_865,Laptop,Mobile,439.96,1,439.96,2024-07-30 17:52:00,North America,paypal
TXN_000385,CUST_6425,PROD_378,Phone Case,Computing,370.18,4,1480.72,2024-11-06 22:10:00,North America,paypal
TXN_000386,CUST_1452,PROD_935,Tablet,Computing,403.71,2,807.42,2024-08-30 01:46:00,Africa,paypal
TXN_000387,CUST_2889,PROD_426,Tablet,Electronics,148.2,4,592.8,2024-12-15 08:29:00,Asia,paypal
TXN_000388,CUST_5279,PROD_737,Laptop,Electronics,96.95,4,387.8,2024-03-31 06:49:00,Asia,paypal
TXN_000389,CUST_3925,PROD_210,Smart Watch,Accessories,377.8,4,1511.2,2024-12-10 21:15:00,South America,google_pay
TXN_000390,CUST_5349,PROD_721,Gaming Mouse,Accessories,405.35,1,405.35,2024-05-09 20:16:00,Europe,google_pay
TXN_000391,CUST_1626,PROD_492,Tablet,Mobile,495.35,3,1486.0500000000002,2024-08-08 13:25:00,North America,credit_card
TXN_000392,CUST_2776,PROD_539,Wireless Headphones,Audio,212.18,4,848.72,2024-02-23 01:22:00,Asia,paypal
TXN_000393,CUST_8119,PROD_304,Tablet,Accessories,192.29,1,192.29,2024-02-21 09:38:00,Asia,apple_pay
TXN_000394,CUST_6663,PROD_680,Keyboard,Computing,390.44,1,390.44,2024-07-16 02:34:00,Asia,debit_card
TXN_000395,CUST_6139,PROD_461,Smart Watch,Electronics,176.99,1,176.99,2024-01-25 12:55:00,Europe,credit_card
TXN_000396,CUST_8149,PROD_482,Bluetooth Speaker,Mobile,466.07,3,1398.21,2024-09-19 12:10:00,Europe,credit_card
TXN_000397,CUST_9379,PROD_747,Gaming Mouse,Audio,430.62,3,1291.8600000000001,2024-09-14 17:24:00,North America,google_pay
TXN_000398,CUST_2894,PROD_939,Laptop,Audio,220.21,3,660.63,2024-09-23 22:33:00,South America,google_pay
TXN_000399,CUST_7311,PROD_165,Smart Watch,Computing,377.93,3,1133.79,2024-08-29 19:10:00,Africa,paypal
TXN_000400,CUST_4114,PROD_560,Laptop,Audio,379.73,2,759.46,2024-05-19 08:38:00,Asia,debit_card
TXN_000401,CUST_5173,PROD_271,Smart Watch,Audio,60.53,3,181.59,2024-05-10 00:48:00,Asia,apple_pay
TXN_000402,CUST_1727,PROD_134,Laptop,Computing,452.25,3,1356.75,2024-05-05 21:59:00,Asia,credit_card
TXN_000403,CUST_8144,PROD_623,Tablet,Electronics,257.57,3,772.71,2024-11-28 21:58:00,North America,paypal
TXN_000404,CUST_1027,PROD_359,Gaming Mouse,Accessories,414.96,4,1659.84,2024-11-14 11:05:00,Europe,paypal
TXN_000405,CUST_9518,PROD_700,Keyboard,Electronics,166.82,4,667.28,2024-09-23 13:39:00,South America,apple_pay
TXN_000406,CUST_9821,PROD_519,Wireless Headphones,Accessories,448.81,3,1346.43,2024-12-28 10:26:00,Africa,google_pay
TXN_000407,CUST_4228,PROD_400,Bluetooth Speaker,Computing,200.71,2,401.42,2024-02-14 07:42:00,Asia,debit_card
TXN_000408,CUST_6967,PROD_718,Phone Case,Electronics,15.31,4,61.24,2024-06-02 08:03:00,Asia,paypal
TXN_000409,CUST_8066,PROD_946,Gaming Mouse,Mobile,453.64,1,453.64,2024-10-14 17:14:00,North America,paypal
TXN_000410,CUST_2146,PROD_998,Bluetooth Speaker,Accessories,54.73,4,218.92,2024-12-22 20:15:00,Asia,apple_pay
TXN_000411,CUST_6409,PROD_760,Wireless Headphones,Electronics,166.46,1,166.46,2024-02-21 17:15:00,Africa,apple_pay
TXN_000412,CUST_6143,PROD_643,Laptop,Accessories,475.53,4,1902.12,2024-10-05 00:07:00,Europe,debit_card
TXN_000413,CUST_3041,PROD_460,Laptop,Computing,475.8,3,1427.4,2024-07-21 18:47:00,South America,apple_pay
TXN_000414,CUST_5920,PROD_507,Wireless Headphones,Mobile,290.98,4,1163.92,2024-04-07 08:30:00,North America,debit_card
TXN_000415,CUST_9308,PROD_130,Tablet,Computing,319.6,3,958.8000000000001,2024-08-03 18:04:00,South America,credit_card
TXN_000416,CUST_6067,PROD_217,Wireless Headphones,Accessories,229.74,3,689.22,2024-03-10 20:53:00,Europe,paypal
TXN_000417,CUST_7691,PROD_284,Phone Case,Computing,153.67,4,614.68,2024-04-14 15:31:00,Europe,credit_card
TXN_000418,CUST_6344,PROD_928,Gaming Mouse,Audio,171.05,1,171.05,2024-11-04 07:40:00,Africa,debit_card
TXN_000419,CUST_7592,PROD_430,Bluetooth Speaker,Computing,339.53,1,339.53,2024-11-08 17:51:00,Africa,google_pay
